"243","18","60.9","1.79","191","126","69","1.11","699","Cardio","31.1","2.1","2","1","19.01","4","1487.34","497","19"
"244","29","55.7","1.61","177","128","51","1.41","993","Strength","28.7","2.3","3","1","21.49","2","1442.58","412","36"
"245","22","110.5","1.92","172","144","55","1.16","919","HIIT","20.2","3.3","3","2","29.98","1","2365.24","1077","30"
"246","54","55.2","1.71","164","152","67","0.77","579","Cardio","24.4","2.8","2","1","18.88","30","1341.95","312","13"
"247","49","46.5","1.72","169","120","72","1.4","832","Yoga","22.2","2.6","4","2","15.72","26","1258.58","205","48"
"248","26","70.9","1.66","184","125","68","0.81","506","HIIT","28.9","1.7","3","1","25.73","24","1504.89","482","21"
"249","58","74.6","1.75","193","137","58","1.09","739","HIIT","24.2","2.9","2","1","24.36","30","1598.34","683","19"
"250","52","45.1","1.72","196","129","70","0.93","594","Cardio","27.5","3.3","2","1","15.24","22","1222.79","308","16"
"251","36","99.9","1.99","189","147","73","1.33","1075","Yoga","20.9","2.5","3","1","25.23","8","2177.35","419","34"
"252","33","117","1.61","166","130","55","1.04","744","HIIT","25.1","2.4","3","2","45.14","9","2241.11","1022","27"
"253","20","75.9","1.73","165","152","63","1.39","1056","Strength","30.6","2.1","4","2","25.36","24","1598.79","554","48"
"254","37","71.2","1.64","162","120","73","1.11","666","HIIT","29.9","1.7","3","2","26.47","7","1453.84","664","29"
"255","41","78.8","1.72","172","132","62","1.01","660","Cardio","27.3","3.1","4","2","26.64","13","1736.72","585","35"
"256","50","50.6","1.69","162","156","60","1.31","1012","Cardio","23.8","3","2","1","17.72","22","1293.43","487","22"
"257","41","82.5","1.79","185","139","61","1.69","1163","Cardio","14.7","3.5","4","3","25.75","13","1819.88","1025","58"
"258","28","108.5","1.79","183","120","68","1.33","878","HIIT","24.8","2.1","4","2","33.86","3","2242","1212","46"
"259","25","49.9","1.98","165","122","68","1.15","772","Yoga","25.7","2.1","3","2","12.73","20","1565.15","181","30"
"260","53","125.1","1.91","171","137","70","0.52","353","Strength","28.3","3.1","2","1","34.29","18","2380.05","342","9"
"261","55","79.7","1.66","195","160","68","1.06","763","Cardio","27.8","1.9","2","1","28.92","16","1460.7","621","18"
"262","57","126.8","1.63","161","133","73","0.96","632","Yoga","20.8","2.1","2","1","47.72","18","2245.75","383","16"
"263","37","54.6","1.57","170","150","62","1.31","982","Strength","32.1","2.4","3","1","22.15","6","1278.66","376","34"
"264","52","47.8","1.54","198","146","63","1.34","880","Cardio","29.8","1.9","3","2","20.16","17","1141.53","471","34"
"265","42","97.9","1.91","193","136","73","1.01","680","Strength","29","2.8","3","2","26.84","13","2078.1","519","26"
"266","52","63.1","1.54","185","165","67","1.36","1010","Strength","34.8","1.8","3","2","26.61","16","1283.01","451","35"
"267","42","72.4","1.69","177","148","61","1.07","713","Yoga","29","2.3","3","2","25.35","14","1458.78","244","28"
"268","46","58.9","1.7","180","155","53","1.52","1060","Strength","17.1","2.7","4","3","20.38","11","1319.72","470","52"
"269","35","50.4","1.6","195","156","59","1.03","803","Cardio","29.1","1.9","4","2","19.69","6","1257.77","382","35"
"270","35","64.2","1.59","199","145","66","1.63","1182","Yoga","16.6","2.7","5","3","25.39","7","1382.28","330","70"
"271","19","58.8","1.77","181","136","53","1.4","952","HIIT","32.8","2.7","2","1","18.77","4","1457.39","691","24"
"272","52","105.2","1.62","189","141","61","1.36","949","HIIT","27.6","3.2","3","1","40.09","18","1979.96","1202","35"
"273","33","45.9","1.5","189","144","62","0.92","662","Yoga","29.8","1.7","3","1","20.4","6","1193.84","133","24"
"274","58","65.2","1.63","167","121","53","1.12","610","HIIT","25.4","2","3","2","24.54","17","1304.33","613","29"
"275","53","56.3","1.79","193","141","59","1.52","964","Strength","16.5","2.7","5","3","17.57","29","1293.25","449","65"
"276","50","90","1.7","168","124","74","0.81","497","Cardio","22.9","2.7","2","1","31.14","18","1826.07","536","14"
"277","21","60","1.7","179","123","52","1.97","1212","Strength","19.1","2.7","5","3","20.76","4","1438.14","621","84"
"278","50","51.5","1.71","199","155","64","1.48","1136","Yoga","20.9","2.9","2","1","17.61","22","1315.09","240","25"
"279","31","63.1","1.64","184","125","51","1.54","962","Cardio","19","2.7","4","3","23.46","6","1404.92","714","53"
"280","38","91.5","1.77","178","140","74","0.8","616","Yoga","26.7","3.4","2","1","29.21","8","1947.88","231","14"
"281","37","48.7","1.67","164","132","74","1.39","1009","Yoga","27.3","3","2","1","17.46","21","1332.18","213","24"
"282","25","57.8","1.56","170","156","66","1.35","1053","Yoga","29.3","1.6","3","2","23.75","4","1357.11","246","35"
"283","24","42","1.75","174","144","55","0.83","598","Strength","31.8","2.3","3","1","13.71","27","1274.2","183","21"
"284","20","128.4","1.92","167","145","57","0.63","502","Cardio","26.1","2","2","1","34.83","3","2616.4","595","11"
"285","34","74.2","1.57","178","158","52","1.47","1161","Cardio","32.7","2.4","3","1","30.1","10","1472.89","802","38"
"286","50","89.6","1.68","182","139","74","1.79","1232","Cardio","12.2","3.5","5","3","31.75","18","1811.12","1179","77"
"287","29","125.9","2","186","152","67","1.36","1137","Strength","24.7","3.1","4","2","31.48","3","2570.21","899","47"
"288","39","105.5","1.99","199","133","71","0.81","593","HIIT","26.4","2.5","2","1","26.64","8","2235.34","718","14"
"289","39","93.4","1.7","191","155","50","1.1","938","Strength","21.1","2.5","4","2","32.32","9","1934.07","539","38"
"290","47","82.1","1.84","185","136","65","1.37","922","Strength","24.4","3.4","4","2","24.25","12","1804.45","591","47"
"291","55","42.9","1.69","186","140","56","0.9","567","Yoga","34.7","2.4","2","1","15.02","29","1129.7","122","15"
"292","55","128.4","1.68","178","165","52","1.13","923","Cardio","20.4","2.6","4","2","45.49","18","2302.53","1066","39"
"293","25","112.4","1.96","188","135","72","1.42","1054","Cardio","23.2","2.5","2","1","29.26","1","2392.86","1173","24"
"294","44","77.7","1.79","198","165","53","1.41","1047","HIIT","28.1","2.2","3","1","24.25","11","1530.11","920","36"
"295","44","89.3","1.99","192","135","58","1.4","936","HIIT","26.3","2","4","2","22.55","12","1989.93","1050","48"
"296","51","70.3","1.55","178","139","54","1.4","876","Yoga","26.1","1.6","3","1","29.26","16","1357.02","310","36"
"297","38","59.1","1.72","196","148","68","1.07","792","Cardio","31.3","1.7","3","2","19.98","6","1362.41","465","28"
"298","47","49.9","1.69","178","147","64","1.48","979","HIIT","26","1.7","3","2","17.47","25","1229.07","620","38"
"299","50","101.7","1.67","192","127","57","0.53","333","HIIT","20.9","2.9","2","1","36.47","18","1968.42","453","9"
"300","45","93","1.91","175","143","55","1.03","729","Cardio","27.3","3.7","3","2","25.49","13","1995.43","704","26"
"301","50","87.4","1.6","182","122","67","0.77","465","Strength","23.2","3.1","2","1","34.14","18","1743.25","353","13"
"302","22","55.1","1.61","166","144","68","1.62","1166","HIIT","19.9","2.7","4","3","21.26","4","1360.62","750","56"
"303","36","123.7","1.69","185","138","73","1.3","987","Cardio","20.4","2.1","4","2","43.31","9","2352.23","1182","45"
"304","21","61.3","1.57","191","152","64","1.94","1474","HIIT","17.2","2.7","4","3","24.87","4","1409.89","999","67"
"305","52","72.3","1.94","171","121","56","1.46","874","Yoga","21.1","2.9","3","2","19.21","30","1692.77","333","38"
"306","34","69.2","1.53","167","134","59","1.36","911","HIIT","28.5","2.1","2","1","29.56","7","1414.26","791","23"
"307","45","81.4","1.61","164","141","55","1.14","796","Cardio","30","2.2","4","2","31.4","15","1696.05","682","39"
"308","47","84.8","1.86","187","129","63","1.85","1181","HIIT","14.4","3.5","5","3","24.51","12","1850.22","1318","79"
"309","46","55.1","1.72","164","137","66","1.43","970","Yoga","20.5","3.6","3","2","18.62","12","1390.82","248","37"
"310","23","59","1.78","185","141","58","1.67","1177","Yoga","17.8","2.7","5","3","18.62","4","1445.02","310","72"
"311","52","64.9","1.51","164","165","68","1.83","1359","HIIT","18.2","2.7","4","3","28.46","16","1290.36","998","63"
"312","58","109.7","1.75","181","168","54","1.01","840","HIIT","22.1","2.7","2","1","35.82","18","2068.57","931","17"
"313","54","78.4","1.9","174","146","72","0.81","585","Yoga","21.5","3.7","2","1","21.72","30","1743.94","200","14"
"314","41","76.7","1.79","172","132","56","1.4","832","Yoga","34","2","4","2","23.94","11","1533.85","338","48"
"315","46","63.1","1.61","187","152","68","1","684","Strength","34.7","2.2","4","2","24.34","11","1330.68","331","34"
"316","48","62.9","1.58","192","124","69","1.98","1105","Strength","20","2.7","4","3","25.2","14","1310.87","654","68"
"317","52","85.6","1.74","182","145","56","1.84","1321","Yoga","13.9","3.5","4","3","28.27","28","1774.97","496","63"
"318","50","66.3","1.57","192","132","73","1.25","742","HIIT","31.6","1.6","2","1","26.9","16","1330.56","696","21"
"319","38","61.3","1.97","177","146","51","1.37","1100","Cardio","23.5","2.8","3","1","15.8","21","1639.28","617","35"
"320","49","44.1","1.65","189","133","74","1.16","694","HIIT","26.7","1.8","4","2","16.2","25","1154.39","430","40"
"321","40","63.8","1.62","185","143","72","1.3","1022","HIIT","20.8","3.4","2","1","24.31","12","1493.45","697","22"
"322","50","55.4","1.55","175","122","65","1.85","1016","Strength","18.5","2.7","4","3","23.06","17","1223.57","538","63"
"323","20","74.7","1.58","172","166","62","1.04","863","Strength","32.8","2.4","3","2","29.92","24","1541.23","408","27"
"324","35","78","1.67","198","168","57","1.13","949","Strength","33.3","2.5","4","2","27.97","7","1534.67","463","39"
"325","42","57.5","1.67","192","149","55","1.14","764","Yoga","34.1","2.4","2","1","20.62","11","1314.8","206","20"
"326","59","60.7","1.73","185","154","55","1.03","714","Yoga","33.8","2.5","3","2","20.28","17","1289.37","197","26"
"327","48","69","1.74","160","167","58","1.48","1223","HIIT","30","2.3","3","2","22.79","12","1575.29","858","38"
"328","20","75.8","1.78","197","133","53","1.42","944","HIIT","27.4","2","4","2","23.92","4","1613.36","904","49"
"329","57","75.7","1.63","161","131","60","0.69","407","Cardio","32.6","2.3","3","1","28.49","16","1405.75","384","18"
"330","41","71.2","1.64","165","147","54","1.42","939","HIIT","30.9","2.3","3","2","26.47","14","1436.52","849","37"
"331","49","85","1.68","197","163","74","1.82","1468","HIIT","11.3","3.5","4","3","30.12","15","1755.17","1299","62"
"332","39","63.6","1.56","183","148","66","1.22","903","Strength","34.8","2.4","2","1","26.13","7","1350.12","407","21"
"333","40","73.2","1.94","177","162","69","0.81","722","Strength","29","2.4","2","1","19.45","12","1772.95","311","14"
"334","19","48.3","1.52","186","136","56","0.96","653","Strength","26.3","1.6","2","1","20.91","4","1282.85","243","16"
"335","44","42.8","1.78","167","159","64","1.49","1066","Strength","25.3","2.6","3","2","13.51","25","1204.29","335","38"
"336","59","88.1","1.76","187","168","74","1.35","1123","Strength","26.9","3","3","2","28.44","28","1778.32","624","35"
"337","19","72.4","1.75","169","140","64","1.2","840","Cardio","31","1.7","4","2","23.64","4","1576.96","639","41"
"338","43","73.2","1.88","176","142","63","1.17","822","Cardio","29.4","3.3","3","1","20.71","12","1727.12","629","30"
"339","34","110.5","1.86","188","139","62","1.42","1086","Cardio","22.3","3.6","2","1","31.94","9","2268.33","1153","24"
"340","57","46.1","1.76","165","130","60","1.44","842","Strength","25.8","1.7","3","2","14.88","29","1172.32","349","37"
"341","50","90.8","1.71","173","153","62","1.07","810","Yoga","22.6","3.4","4","2","31.05","18","1841.59","306","37"
"342","26","59.3","1.51","181","129","71","1.7","1096","Strength","15.1","2.7","5","3","26.01","24","1351.16","529","73"
"343","56","45.1","1.73","165","129","73","0.83","482","Strength","25.4","2.6","3","1","15.07","29","1158.11","197","21"
"344","46","45","1.77","185","162","58","1.48","1187","Cardio","29.1","3.6","3","2","14.36","26","1279.51","490","38"
"345","59","89.4","1.62","198","125","59","1.43","885","Strength","23.5","3.6","3","2","34.06","18","1728.55","671","37"
"346","43","127.7","1.69","171","155","53","1.14","875","Cardio","24.1","2.9","3","2","44.71","15","2366.08","1070","29"
"347","52","70.9","1.72","194","143","66","1.31","927","Strength","20.2","2.6","3","2","23.97","30","1568.43","488","34"
"348","42","49.2","1.5","173","131","63","1.15","678","HIIT","27.7","1.5","3","2","21.87","11","1185.39","475","30"
"349","41","62.3","1.79","181","162","73","1.99","1451","Yoga","19","2.7","5","3","19.44","11","1400.69","391","85"
"350","30","64.1","1.87","182","142","67","0.64","500","Yoga","26.2","2.1","2","1","18.33","21","1674.21","129","11"
"351","24","69.7","1.75","166","146","60","1.41","1029","Cardio","32.5","2","3","1","22.76","4","1530.34","722","36"
"352","53","56.9","1.59","199","164","65","1.49","1100","HIIT","29.5","2","3","2","22.51","17","1236.84","712","38"
"353","37","53","1.71","184","156","50","1.13","881","Yoga","28.1","1.7","4","2","18.13","23","1307.23","189","39"
"354","18","72.7","1.55","172","125","56","0.84","525","Cardio","29.8","2","3","1","30.26","32","1522.1","449","22"
"355","25","76.5","1.96","180","120","59","0.67","442","Strength","23.2","2.3","3","1","19.91","2","1911.91","269","17"
"356","33","113.6","1.99","169","125","58","1.38","949","Strength","28.4","3.4","2","1","28.69","8","2377.92","823","24"
"357","31","62.5","1.62","168","169","74","1.56","1318","HIIT","16.5","2.7","4","3","23.81","6","1393.18","819","53"
"358","29","95.2","1.86","174","141","52","0.64","496","Yoga","26.6","2.5","2","1","27.52","1","2091.74","192","11"
"359","40","51.7","1.82","161","160","71","0.9","792","Strength","21.4","3","3","1","15.61","26","1427.32","244","23"
"360","32","105.3","1.67","184","143","72","0.57","448","Cardio","26.9","2.9","3","1","37.76","9","2118.84","441","15"
"361","45","71.2","1.68","172","144","63","1.37","888","Strength","34.1","1.6","3","1","25.23","14","1431.59","512","35"
"362","51","78.1","1.51","193","134","74","0.92","555","Strength","31.1","2.6","3","1","34.25","31","1416.75","377","24"
"363","19","50.6","1.68","193","145","64","1.21","877","Yoga","30.6","2.1","3","2","17.93","27","1353.69","193","31"
"364","49","70.2","1.89","194","127","51","0.7","440","Yoga","29.6","2.6","3","1","19.65","12","1657.67","155","18"
"365","40","62.6","1.53","197","143","73","1.93","1380","Cardio","18.1","2.7","5","3","26.74","14","1327.25","888","83"
"366","39","60.6","1.65","162","167","63","0.92","768","HIIT","27.6","1.7","3","1","22.26","6","1350.26","468","24"
"367","42","76.4","1.97","165","157","65","1.14","886","HIIT","22.9","2.6","3","2","19.69","12","1818.86","732","29"
"368","39","63.3","1.71","178","125","56","1.88","1175","Strength","18.5","2.7","4","3","21.65","6","1393.82","625","64"
"369","39","68.6","1.64","162","154","53","1.33","1024","Cardio","32.4","1.5","3","2","25.51","7","1421.14","671","34"
"370","59","123.3","1.88","177","161","67","1.3","1036","HIIT","23","2.6","4","2","34.89","18","2307.48","1346","45"
"371","23","107","1.94","198","120","73","1.35","891","HIIT","23.5","2.9","2","1","28.43","1","2322.28","1213","23"
"372","32","68.3","1.92","168","165","54","1.42","1289","Strength","29.9","3.5","2","1","18.53","5","1743.12","509","24"
"373","54","47.8","1.6","171","155","55","1.19","830","Cardio","26","2.3","4","2","18.67","17","1151.46","418","41"
"374","50","58.4","1.79","164","131","56","1.6","943","HIIT","17","2.7","4","3","18.23","29","1325.66","785","55"
"375","25","74.3","1.71","162","157","64","1.43","1123","Yoga","25.6","1.6","3","2","25.41","24","1556.15","335","37"
"376","22","106.8","1.82","170","130","50","1","715","Yoga","28.2","2.3","4","2","32.24","3","2267.69","336","34"
"377","56","125.5","1.8","189","131","73","1.26","817","Strength","20.9","2.7","4","2","38.73","18","2315.59","830","43"
"378","21","55.2","1.55","163","161","53","1.37","1103","Strength","31.7","1.7","4","2","22.98","4","1347.29","397","47"
"379","23","71.4","1.72","164","169","74","1.25","1056","Strength","25.6","1.5","2","1","24.13","4","1541.09","469","21"
"380","49","77.7","1.61","160","158","50","1.03","806","Strength","26.7","3.4","3","2","29.98","13","1623.77","420","26"
"381","47","88.4","1.6","186","126","60","1.86","1160","HIIT","14.2","3.5","5","3","34.53","15","1773.68","1381","80"
"382","52","104.8","1.99","187","130","67","0.93","598","Cardio","24","2","2","1","26.46","28","2152.16","716","16"
"383","57","82.2","1.69","188","155","63","1.15","882","Strength","25.2","3.4","4","2","28.78","28","1677.04","496","39"
"384","33","68.2","1.75","177","150","71","0.85","638","Strength","29","1.7","2","1","22.27","6","1477.5","304","15"
"385","30","91.4","1.99","171","152","60","1.37","1145","HIIT","23","3.7","3","2","23.08","5","2097.54","1052","35"
"386","59","42.1","1.65","172","132","59","1.22","725","Strength","33","2.2","2","1","15.46","29","1092.59","270","21"
"387","47","68.7","1.76","161","137","66","1.37","845","Strength","27.7","2.4","3","2","22.18","11","1424.6","494","35"
"388","36","47.2","1.74","196","160","53","1.5","1200","Cardio","32.2","1.6","4","2","15.59","23","1267.22","520","51"
"389","34","92","1.76","175","143","73","0.73","574","Yoga","22.1","3.5","3","1","29.7","8","1972.49","212","19"
"390","36","56.2","1.95","183","128","64","1.09","767","Strength","22.5","3.4","4","2","14.78","21","1572.71","322","37"
"391","45","58.4","1.72","194","150","65","1.31","973","HIIT","23.4","3.1","4","2","19.74","12","1440.71","643","45"
"392","43","82.9","1.95","181","160","70","1.9","1505","Cardio","12.9","3.5","5","3","21.8","12","1890.67","1158","81"
"393","54","66.9","1.74","195","129","62","1.24","720","HIIT","29.5","2.1","2","1","22.1","17","1371.45","697","21"
"394","43","66.3","1.85","170","121","58","1.18","707","Cardio","27.5","3.2","2","1","19.37","12","1620.29","575","20"
"395","40","93.6","1.93","188","157","60","1.38","1192","Cardio","22.1","2","3","1","25.13","13","2041.45","949","35"
"396","26","64.1","1.5","194","134","60","1.93","1293","Strength","15.1","2.7","5","3","28.49","24","1392.45","649","83"
"397","29","86.7","1.62","174","122","55","1.52","1020","Strength","13.9","3.5","4","3","33.04","3","1862.69","692","52"
"398","18","62","1.59","190","162","50","1.23","996","Strength","33.2","2.2","4","2","24.52","4","1435.55","400","42"
"399","18","58.1","1.61","175","150","71","1.9","1425","Yoga","15.3","2.7","4","3","22.41","4","1405.68","348","65"
"400","51","64.9","1.6","169","125","55","1.49","838","Yoga","31.1","2.5","4","2","25.35","16","1322.57","305","51"
"401","49","69.3","1.62","191","122","62","1.14","626","HIIT","28.8","1.9","4","2","26.41","14","1378.12","664","39"
"402","42","42.7","1.74","161","130","71","1.04","608","Strength","32.9","1.6","3","1","14.1","25","1199.63","233","27"
"403","57","51.4","1.63","183","134","73","1.2","724","Yoga","33.7","2","4","2","19.35","17","1181.05","194","41"
"404","18","67.4","1.6","182","164","71","0.6","492","Strength","33.5","2.4","3","1","26.33","24","1488.58","212","15"
"405","33","55.6","1.61","161","147","54","1.77","1301","Yoga","18.9","2.7","4","3","21.45","6","1317.61","310","61"
"406","56","125.3","1.86","197","129","64","1","639","Yoga","22.7","2.2","3","2","36.22","18","2341.71","395","26"
"407","22","102.1","1.85","190","157","67","1.48","1278","Cardio","28.1","2.4","4","2","29.83","1","2219.12","1111","51"
"408","39","61.9","1.77","199","166","69","1.32","1205","Strength","25.3","2.3","3","1","19.76","5","1545.66","429","34"
"409","46","108.8","1.64","185","169","63","1.4","1171","Strength","20.5","3.4","3","1","40.45","15","2071.85","800","36"
"410","20","51.1","1.58","188","169","64","0.5","422","Yoga","29.6","1.6","2","1","20.47","4","1323","80","9"
"411","29","81.7","1.99","162","126","54","1.45","1005","Strength","29.4","3.2","2","1","20.63","2","1973.26","622","25"
"412","43","42.7","1.66","173","134","53","0.73","440","Yoga","33.9","1.9","2","1","15.5","25","1170.52","98","13"
"413","33","81.8","1.99","184","137","51","1.59","1198","Strength","10.5","3.5","4","3","20.66","5","1951.9","683","55"
"414","54","54.6","1.76","160","137","56","1.28","868","Cardio","27.4","3.3","4","2","17.63","22","1357.9","514","44"
"415","39","107.7","1.88","162","160","59","0.72","634","Strength","28.1","3.6","2","1","30.47","9","2212.03","407","12"
"416","46","56.9","1.6","185","143","65","0.88","566","Cardio","27.7","1.6","3","1","22.23","11","1270.25","368","23"
"417","31","78.8","1.71","177","121","59","1.49","992","HIIT","24.7","2.5","4","2","26.95","8","1788.69","986","51"
"418","45","48.2","1.64","168","159","67","1.25","894","Strength","32.1","2.5","4","2","17.92","25","1206.52","316","43"
"419","22","50.7","1.59","197","139","66","1.27","883","Strength","29.4","1.8","3","2","20.05","4","1313.74","338","33"
"420","47","86.6","1.99","182","153","70","1.98","1500","Strength","10.6","3.5","4","3","21.87","12","1936.72","900","68"
"421","22","96.3","1.63","180","162","62","1.35","1203","Cardio","27.1","2.4","4","2","36.25","3","2035.84","956","46"
"422","29","80.8","1.98","160","145","50","1.65","1316","Strength","14.6","3.5","5","3","20.61","2","1956.41","700","71"
"423","33","58","1.53","180","126","50","1.84","1159","Strength","18.3","2.7","5","3","24.78","6","1315.02","560","79"
"424","43","95.9","1.85","186","157","64","1.28","995","Yoga","27.7","3.4","2","1","28.02","13","2016.84","387","22"
"425","43","61.5","1.58","165","149","50","1.86","1247","HIIT","16.8","2.7","5","3","24.64","11","1319.58","961","80"
"426","38","40.6","1.79","195","161","55","0.62","499","Cardio","26.8","2.7","2","1","12.67","23","1213.02","185","11"
"427","56","82.5","1.87","187","124","74","1.51","927","Yoga","13.2","3.5","5","3","23.59","30","1773.12","392","65"
"428","53","105.1","1.84","176","130","62","0.69","444","Cardio","23.3","2.9","3","1","31.04","18","2078.52","533","18"
"429","50","58.1","1.58","199","120","50","1.93","1042","Yoga","19.3","2.7","5","3","23.27","17","1257.83","353","83"
"430","47","61","1.76","162","153","54","1.54","1060","HIIT","15.6","2.7","5","3","19.69","11","1353.4","789","66"
"431","54","64.5","1.53","171","120","58","1.74","940","Yoga","17.2","2.7","4","3","27.55","16","1284.2","354","60"
"432","40","58.2","1.98","198","138","74","1.43","1085","Cardio","24","2.5","3","2","14.85","26","1591.19","612","37"
"433","27","69.5","1.76","171","121","66","0.94","569","Strength","34.4","2","3","1","22.44","4","1518.6","343","24"
"434","22","62.2","1.84","161","140","65","0.51","393","Strength","21.5","2.3","3","1","18.37","20","1679.78","167","13"
"435","53","68","1.7","181","139","57","1.06","663","HIIT","25.1","2.4","4","2","23.53","17","1373.56","605","36"
"436","51","56.3","1.5","182","142","66","1.43","914","Cardio","27.4","2.4","3","1","25.02","16","1212.07","592","37"
"437","48","94.5","1.7","189","140","64","1.01","700","Cardio","28.2","3.5","3","2","32.7","15","1897.71","702","26"
"438","27","58","1.79","164","143","73","1.39","994","Cardio","27.1","1.5","2","1","18.1","27","1421.55","593","24"
"439","36","84","1.94","168","123","50","1.8","1218","HIIT","11.2","3.5","5","3","22.32","5","1940.34","1270","77"
"440","49","61","1.87","180","131","61","1.14","739","Strength","21.3","3","4","2","17.44","26","1524.82","365","39"
"441","18","64.8","1.53","170","141","54","1.98","1396","Yoga","18.6","2.7","5","3","27.68","24","1442.85","404","85"
"442","22","45.7","1.77","164","139","73","1.04","795","HIIT","20.7","2.4","3","1","14.59","20","1425.13","399","27"
"443","21","80.9","1.9","194","137","55","1.8","1356","Yoga","11.7","3.5","4","3","22.41","2","1964.77","459","62"
"444","33","64.1","1.63","186","120","74","1.58","948","Strength","16.4","2.7","5","3","24.13","6","1402.41","532","68"
"445","41","67","1.77","161","149","50","1.22","900","HIIT","25.6","2.6","3","2","21.39","12","1602.63","687","31"
"446","33","106.5","1.6","183","152","74","1.4","1170","Strength","27.3","3.3","4","2","41.6","9","2095.64","783","48"
"447","19","95.1","1.85","190","143","50","1.21","952","Yoga","25.3","2.3","4","2","27.79","1","2142.37","362","41"
"448","45","65.5","1.57","192","133","59","0.66","395","Cardio","34.3","2.3","2","1","26.57","14","1344.81","318","11"
"449","49","105.7","1.64","198","155","59","1.2","921","Cardio","29.5","3.1","3","2","39.3","15","2013.29","932","31"
"450","44","48","1.76","189","124","52","0.88","491","Yoga","28.6","2.6","2","1","15.5","25","1246.18","133","15"
"451","37","69.5","1.5","196","130","66","0.69","448","Cardio","32.8","2.4","2","1","30.89","10","1394.75","352","12"
"452","41","66.1","1.69","187","143","68","0.77","545","Yoga","27.4","3.4","2","1","23.14","12","1552.18","160","13"
"453","29","68","1.7","190","150","60","0.76","627","HIIT","28.9","2.9","2","1","23.53","2","1650.56","434","13"
"454","52","50.3","1.78","170","132","67","0.85","555","HIIT","24.5","2.3","2","1","15.88","22","1321.25","359","15"
"455","50","69.3","1.68","182","135","51","1.2","729","HIIT","30.3","2","2","1","24.55","17","1392.37","699","21"
"456","50","86.7","1.63","161","143","58","1.7","1203","Cardio","12.1","3.5","4","3","32.63","18","1748.27","1083","58"
"457","54","125.9","1.94","199","132","73","1.35","882","Strength","28.5","2.9","3","2","33.45","18","2399.49","892","35"
"458","29","88.1","1.93","186","143","66","1.88","1479","Cardio","11.1","3.5","5","3","23.65","2","2030.21","1217","81"
"459","20","124.3","1.82","194","145","63","1.25","997","Cardio","22.4","3.2","3","2","37.53","3","2513.49","1142","32"
"460","18","62","1.85","161","121","53","0.88","586","Strength","23.7","3","3","1","18.12","20","1704.6","286","23"
"461","50","69.7","1.72","198","135","66","1.24","753","Strength","27.3","2","4","2","23.56","17","1408.46","454","43"
"462","57","60.9","1.52","196","157","66","1.31","926","Strength","30.6","1.8","3","2","26.36","16","1234.82","419","34"
"463","27","76.5","1.97","180","165","61","1.13","1025","Strength","21.3","2.3","2","1","19.71","2","1905.36","454","19"
"464","46","94.7","1.82","164","120","69","1.47","873","Cardio","23.2","3.2","3","2","28.59","13","1969.33","1023","38"
"465","30","67.9","1.75","180","168","67","1.25","1155","Yoga","29.1","3.1","2","1","22.17","5","1667.53","267","21"
"466","29","121.1","1.87","188","130","52","1.31","937","HIIT","24.1","3.2","4","2","34.63","3","2443.52","1333","45"
"467","48","71.5","1.64","179","154","60","1.46","1012","Yoga","32.5","1.9","4","2","26.58","14","1408.99","329","50"
"468","19","98.6","1.7","197","162","74","0.83","740","Cardio","21.1","2.4","2","1","34.12","3","2117.27","602","14"
"469","52","68.2","1.63","179","148","67","1.17","779","Strength","27.5","2.4","3","1","25.67","16","1358.05","419","30"
"470","40","57.7","1.69","184","156","53","1.18","920","HIIT","33.1","2.4","4","2","20.2","11","1331.51","572","40"
"471","34","124.6","1.63","161","136","66","1.41","1055","HIIT","27.6","2.8","3","2","46.9","9","2346.85","1476","36"
"472","43","73","1.59","191","158","67","1.31","931","Yoga","28.9","2.2","3","1","28.88","14","1429.02","301","34"
"473","25","59.4","1.51","185","161","54","1.62","1304","Cardio","19.8","2.7","5","3","26.05","24","1356.41","707","69"
"474","46","52","1.65","165","147","63","0.7","463","Cardio","34.1","1.9","2","1","19.1","11","1240.43","268","12"
"475","43","42.2","1.65","162","148","59","1.33","886","Cardio","34.6","2.3","3","2","15.5","25","1162.8","413","34"
"476","27","89.3","1.64","192","162","64","1.82","1622","HIIT","12.1","3.5","4","3","33.2","3","1918.47","1365","62"
"477","43","110","1.76","160","122","50","1.09","658","Yoga","22","3.4","3","1","35.51","15","2162.54","378","28"
"478","51","66.2","1.58","164","129","65","0.86","499","HIIT","31.3","2.3","3","1","26.52","16","1328.4","478","22"
"479","58","58.6","1.66","172","161","60","1.21","964","HIIT","26.8","2.9","2","1","21.27","30","1340.79","596","21"
"480","24","51","1.67","178","133","72","0.97","710","Strength","21.3","2.8","3","1","18.29","20","1436.79","260","25"
"481","21","101.5","1.95","171","131","69","0.97","699","Yoga","27.9","3.1","3","1","26.69","1","2264.75","310","25"
"482","28","114.2","1.87","184","166","55","1.05","959","Strength","20.2","3.2","3","2","32.66","3","2356.76","630","27"
"483","46","54.4","1.72","194","161","73","0.91","725","Cardio","24.8","2.9","2","1","18.39","26","1381.44","364","16"
"484","53","52.4","1.57","171","149","71","1.34","898","HIIT","28.3","2.2","3","2","21.26","17","1189.03","590","34"
"485","42","85.2","1.81","189","151","65","1.54","1151","Yoga","13.7","3.5","5","3","26.01","13","1859.97","413","66"
